TIME	INTERVALO	Temp Tanque 2
1061.000	1.000	27.546579
1062.000	1.000	27.546143
1063.000	1.000	27.546143
1064.000	1.000	27.548677
1065.000	1.000	27.550203
1066.000	1.000	27.553093
1067.000	1.000	27.553093
1068.000	1.000	27.557636
1069.000	1.000	27.561441
1070.000	1.000	27.561441
1071.000	1.000	27.559656
1072.000	1.000	27.559656
1073.000	1.000	27.563116
1074.000	1.000	27.561182
1075.000	1.000	27.562248
1076.000	1.000	27.562248
1077.000	1.000	27.567158
1078.000	1.000	27.574842
1079.000	1.000	27.574842
1080.000	1.000	27.573690
1081.000	1.000	27.573690
1082.000	1.000	27.578358
1083.000	1.000	27.577881
1084.000	1.000	27.577881
1085.000	1.000	27.583929
1086.000	1.000	27.581575
1087.000	1.000	27.594978
1088.000	1.000	27.594978
1089.000	1.000	27.595789
1090.000	1.000	27.601082
1091.000	1.000	27.599850
1092.000	1.000	27.599850
1093.000	1.000	27.599850
1094.000	1.000	27.589127
1095.000	1.000	27.590307
1096.000	1.000	27.590307
1097.000	1.000	27.592314
1098.000	1.000	27.598989
1099.000	1.000	27.609503
1100.000	1.000	27.609503
1101.000	1.000	27.610626
1102.000	1.000	27.605421
1103.000	1.000	27.606232
1104.000	1.000	27.606232
1105.000	1.000	27.606232
1106.000	1.000	27.604576
1107.000	1.000	27.606764
1108.000	1.000	27.607355
1109.000	1.000	27.607355
1110.000	1.000	27.605146
1111.000	1.000	27.609617
1112.000	1.000	27.609617
1113.000	1.000	27.615646
1114.000	1.000	27.615959
1115.000	1.000	27.616306
1116.000	1.000	27.616306
1117.000	1.000	27.616306
1118.000	1.000	27.620537
1119.000	1.000	27.615980
1120.000	1.000	27.620243
1121.000	1.000	27.620243
1122.000	1.000	27.624031
1123.000	1.000	27.637152
1124.000	1.000	27.636009
1125.000	1.000	27.636009
1126.000	1.000	27.635551
1127.000	1.000	27.635551
1128.000	1.000	27.637243
1129.000	1.000	27.642357
1130.000	1.000	27.642357
1131.000	1.000	27.644634
1132.000	1.000	27.649837
1133.000	1.000	27.649837
1134.000	1.000	27.649454
1135.000	1.000	27.641224
1136.000	1.000	27.645197
1137.000	1.000	27.645197
1138.000	1.000	27.645197
1139.000	1.000	27.644331
1140.000	1.000	27.648434
1141.000	1.000	27.651983
1142.000	1.000	27.651983
1143.000	1.000	27.651722
1144.000	1.000	27.656006
1145.000	1.000	27.653507
1146.000	1.000	27.653507
1147.000	1.000	27.670639
1148.000	1.000	27.687534
1149.000	1.000	27.685202
1150.000	1.000	27.685202
1151.000	1.000	27.685202
1152.000	1.000	27.687792
1153.000	1.000	27.691858
1154.000	1.000	27.694908
1155.000	1.000	27.694908
1156.000	1.000	27.707964
1157.000	1.000	27.712065
1158.000	1.000	27.712065
1159.000	1.000	27.711496
1160.000	1.000	27.711496
1161.000	1.000	27.725723
1162.000	1.000	27.726974
1163.000	1.000	27.726974
1164.000	1.000	27.725468
1165.000	1.000	27.726862
1166.000	1.000	27.733812
1167.000	1.000	27.733812
1168.000	1.000	27.734747
1169.000	1.000	27.739990
1170.000	1.000	27.744474
1171.000	1.000	27.744474
1172.000	1.000	27.744474
1173.000	1.000	27.689003
1174.000	1.000	27.683395
1175.000	1.000	27.686852
1176.000	1.000	27.686852
1177.000	1.000	27.687586
1178.000	1.000	27.686081
1179.000	1.000	27.686081
1180.000	1.000	27.686649
1181.000	1.000	27.682957
1182.000	1.000	27.678928
1183.000	1.000	27.678928
1184.000	1.000	27.678928
1185.000	1.000	27.707729
1186.000	1.000	27.707819
1187.000	1.000	27.706919
1188.000	1.000	27.706919
1189.000	1.000	27.716774
1190.000	1.000	27.715191
1191.000	1.000	27.719385
1192.000	1.000	27.719385
1193.000	1.000	27.731150
1194.000	1.000	27.734295
1195.000	1.000	27.734295
1196.000	1.000	27.738853
1197.000	1.000	27.738853
1198.000	1.000	27.738890
1199.000	1.000	27.735525
1200.000	1.000	27.735525
1201.000	1.000	27.742952
1202.000	1.000	27.742914
1203.000	1.000	27.748411
1204.000	1.000	27.748411
1205.000	1.000	27.749516
1206.000	1.000	27.750748
1207.000	1.000	27.750748
1208.000	1.000	27.734543
1209.000	1.000	27.734543
1210.000	1.000	27.735605
1211.000	1.000	27.735605
1212.000	1.000	27.735790
1213.000	1.000	27.735790
1214.000	1.000	27.739433
1215.000	1.000	27.735477
1216.000	1.000	27.735477
1217.000	1.000	27.741762
1218.000	1.000	27.746233
1219.000	1.000	27.746233
1220.000	1.000	27.769741
1221.000	1.000	27.769741
1222.000	1.000	27.765640
1223.000	1.000	27.759499
1224.000	1.000	27.759483
1225.000	1.000	27.759483
1226.000	1.000	27.759499
1227.000	1.000	27.760807
1228.000	1.000	27.761818
1229.000	1.000	27.761818
1230.000	1.000	27.761818
1231.000	1.000	27.765274
1232.000	1.000	27.770531
1233.000	1.000	27.770531
1234.000	1.000	27.775753
1235.000	1.000	27.784079
1236.000	1.000	27.789286
1237.000	1.000	27.789286
1238.000	1.000	27.786232
1239.000	1.000	27.780537
1240.000	1.000	27.781784
1241.000	1.000	27.781784
1242.000	1.000	27.781784
1243.000	1.000	27.786913
1244.000	1.000	27.794838
1245.000	1.000	27.784985
1246.000	1.000	27.784985
1247.000	1.000	27.782022
1248.000	1.000	27.783165
1249.000	1.000	27.785297
1250.000	1.000	27.785297
1251.000	1.000	27.790905
1252.000	1.000	27.790905
1253.000	1.000	27.795279
1254.000	1.000	27.800945
1255.000	1.000	27.800945
1256.000	1.000	27.801863
1257.000	1.000	27.779310
1258.000	1.000	27.779440
1259.000	1.000	27.779440
1260.000	1.000	27.779696
1261.000	1.000	27.782839
1262.000	1.000	27.782839
1263.000	1.000	27.785650
1264.000	1.000	27.785650
1265.000	1.000	27.796352
1266.000	1.000	27.794350
1267.000	1.000	27.794350
1268.000	1.000	27.797436
1269.000	1.000	27.821753
1270.000	1.000	27.821791
1271.000	1.000	27.821791
1272.000	1.000	27.828279
1273.000	1.000	27.831184
1274.000	1.000	27.831184
1275.000	1.000	27.831184
1276.000	1.000	27.831406
1277.000	1.000	27.831629
1278.000	1.000	27.839127
1279.000	1.000	27.839127
1280.000	1.000	27.835140
1281.000	1.000	27.828926
1282.000	1.000	27.823814
1283.000	1.000	27.823814
1284.000	1.000	27.827824
1285.000	1.000	27.837124
1286.000	1.000	27.839241
1287.000	1.000	27.839241
1288.000	1.000	27.839241
1289.000	1.000	27.843506
1290.000	1.000	27.841940
1291.000	1.000	27.841940
1292.000	1.000	27.843540
1293.000	1.000	27.867062
1294.000	1.000	27.870092
1295.000	1.000	27.870092
1296.000	1.000	27.871162
1297.000	1.000	27.876270
1298.000	1.000	27.877668
1299.000	1.000	27.877668
1300.000	1.000	27.877668
1301.000	1.000	27.877007
1302.000	1.000	27.874228
1303.000	1.000	27.872150
1304.000	1.000	27.872150
1305.000	1.000	27.846224
1306.000	1.000	27.849440
1307.000	1.000	27.849016
1308.000	1.000	27.849016
1309.000	1.000	27.851238
1310.000	1.000	27.851238
1311.000	1.000	27.851368
1312.000	1.000	27.851368
1313.000	1.000	27.857143
1314.000	1.000	27.855837
1315.000	1.000	27.864954
1316.000	1.000	27.864954
1317.000	1.000	27.876926
1318.000	1.000	27.882055
1319.000	1.000	27.897388
1320.000	1.000	27.897388
1321.000	1.000	27.891504
1322.000	1.000	27.891504
1323.000	1.000	27.896320
1324.000	1.000	27.897974
1325.000	1.000	27.897974
1326.000	1.000	27.896965
1327.000	1.000	27.895733
1328.000	1.000	27.895733
1329.000	1.000	27.873716
1330.000	1.000	27.907171
1331.000	1.000	27.911255
1332.000	1.000	27.911255
1333.000	1.000	27.911255
1334.000	1.000	27.915339
1335.000	1.000	27.916380
1336.000	1.000	27.917191
1337.000	1.000	27.917191
1338.000	1.000	27.918240
1339.000	1.000	27.918461
1340.000	1.000	27.919270
1341.000	1.000	27.919270
1342.000	1.000	27.921549
1343.000	1.000	27.926752
1344.000	1.000	27.925522
1345.000	1.000	27.925522
1346.000	1.000	27.925522
1347.000	1.000	27.925924
1348.000	1.000	27.926624
1349.000	1.000	27.929419
1350.000	1.000	27.929419
1351.000	1.000	27.929583
1352.000	1.000	27.925373
1353.000	1.000	27.925373
1354.000	1.000	27.927298
1355.000	1.000	27.929596
1356.000	1.000	27.934963
1357.000	1.000	27.934963
1358.000	1.000	27.934963
1359.000	1.000	27.933416
1360.000	1.000	27.933731
1361.000	1.000	27.935165
1362.000	1.000	27.935165
1363.000	1.000	27.941727
1364.000	1.000	27.941450
1365.000	1.000	27.970604
1366.000	1.000	27.970604
1367.000	1.000	27.964411
1368.000	1.000	27.964411
1369.000	1.000	27.967701
1370.000	1.000	27.967701
1371.000	1.000	27.970787
1372.000	1.000	27.972115
1373.000	1.000	27.969873
1374.000	1.000	27.969873
1375.000	1.000	27.969997
1376.000	1.000	27.976557
1377.000	1.000	27.975677
1378.000	1.000	27.975677
1379.000	1.000	27.977001
1380.000	1.000	27.977001
1381.000	1.000	27.983969
1382.000	1.000	27.987865
1383.000	1.000	27.987865
1384.000	1.000	27.992702
1385.000	1.000	27.986801
1386.000	1.000	27.985786
1387.000	1.000	27.985786
1388.000	1.000	27.987238
1389.000	1.000	27.990934
1390.000	1.000	27.990934
1391.000	1.000	28.020447
1392.000	1.000	28.020447
1393.000	1.000	28.022449
1394.000	1.000	28.022415
1395.000	1.000	28.022415
1396.000	1.000	28.020945
1397.000	1.000	28.020889
1398.000	1.000	28.019602
1399.000	1.000	28.019602
1400.000	1.000	28.019070
1401.000	1.000	28.021181
1402.000	1.000	28.021181
1403.000	1.000	28.046154
1404.000	1.000	28.046154
1405.000	1.000	28.042772
1406.000	1.000	28.043566
1407.000	1.000	28.042406
1408.000	1.000	28.042406
1409.000	1.000	28.045290
1410.000	1.000	28.041414
1411.000	1.000	28.045181
1412.000	1.000	28.045181
1413.000	1.000	28.047478
1414.000	1.000	28.047478
1415.000	1.000	28.020683
1416.000	1.000	28.020683
1417.000	1.000	28.022633
1418.000	1.000	28.028383
1419.000	1.000	28.028770
1420.000	1.000	28.028770
1421.000	1.000	28.025352
1422.000	1.000	28.026272
1423.000	1.000	28.029486
1424.000	1.000	28.029486
1425.000	1.000	28.029486
1426.000	1.000	28.031361
1427.000	1.000	28.053894
1428.000	1.000	28.053600
1429.000	1.000	28.053600
1430.000	1.000	28.061378
1431.000	1.000	28.067535
1432.000	1.000	28.067535
1433.000	1.000	28.068069
1434.000	1.000	28.064262
1435.000	1.000	28.066063
1436.000	1.000	28.066063
1437.000	1.000	28.066063
1438.000	1.000	28.061119
1439.000	1.000	28.034922
1440.000	1.000	28.041759
1441.000	1.000	28.041759
1442.000	1.000	28.047916
1443.000	1.000	28.048212
1444.000	1.000	28.043655
1445.000	1.000	28.043655
1446.000	1.000	28.051462
1447.000	1.000	28.049221
1448.000	1.000	28.049221
1449.000	1.000	28.049221
1450.000	1.000	28.045162
1451.000	1.000	28.047585
1452.000	1.000	28.050747
1453.000	1.000	28.050747
1454.000	1.000	28.061081
1455.000	1.000	28.057014
1456.000	1.000	28.052551
1457.000	1.000	28.052551
1458.000	1.000	28.058506
1459.000	1.000	28.060528
1460.000	1.000	28.060528
1461.000	1.000	28.063246
1462.000	1.000	28.063246
1463.000	1.000	28.112898
1464.000	1.000	28.119513
1465.000	1.000	28.124678
1466.000	1.000	28.124678
1467.000	1.000	28.126408
1468.000	1.000	28.126389
1469.000	1.000	28.129900
1470.000	1.000	28.129900
1471.000	1.000	28.127251
1472.000	1.000	28.127251
1473.000	1.000	28.128263
1474.000	1.000	28.128263
1475.000	1.000	28.107019
1476.000	1.000	28.118563
1477.000	1.000	28.118456
1478.000	1.000	28.118456
1479.000	1.000	28.121557
1480.000	1.000	28.118435
1481.000	1.000	28.119608
1482.000	1.000	28.119608
1483.000	1.000	28.128819
1484.000	1.000	28.128819
1485.000	1.000	28.130329
1486.000	1.000	28.130329
1487.000	1.000	28.125105
1488.000	1.000	28.137764
1489.000	1.000	28.142136
1490.000	1.000	28.142136
1491.000	1.000	28.143238
1492.000	1.000	28.146530
1493.000	1.000	28.155243
1494.000	1.000	28.155243
1495.000	1.000	28.155243
1496.000	1.000	28.153955
1497.000	1.000	28.158804
1498.000	1.000	28.156931
1499.000	1.000	28.156931
1500.000	1.000	28.148464
1501.000	1.000	28.153280
1502.000	1.000	28.153280
1503.000	1.000	28.160795
1504.000	1.000	28.157228
1505.000	1.000	28.153900
1506.000	1.000	28.153900
1507.000	1.000	28.153900
1508.000	1.000	28.153425
1509.000	1.000	28.149086
1510.000	1.000	28.149765
1511.000	1.000	28.149765
1512.000	1.000	28.169283
1513.000	1.000	28.173363
1514.000	1.000	28.173477
1515.000	1.000	28.173477
1516.000	1.000	28.171360
1517.000	1.000	28.175365
1518.000	1.000	28.174267
1519.000	1.000	28.174267
1520.000	1.000	28.174267
1521.000	1.000	28.175842
1522.000	1.000	28.177685
1523.000	1.000	28.177685
1524.000	1.000	28.171291
1525.000	1.000	28.177040
1526.000	1.000	28.172647
1527.000	1.000	28.172647
1528.000	1.000	28.177019
1529.000	1.000	28.181175
1530.000	1.000	28.181175
1531.000	1.000	28.177591
1532.000	1.000	28.177591
1533.000	1.000	28.173967
1534.000	1.000	28.176418
1535.000	1.000	28.187298
1536.000	1.000	28.187298
1537.000	1.000	28.189301
1538.000	1.000	28.186745
1539.000	1.000	28.182903
1540.000	1.000	28.182903
1541.000	1.000	28.177906
1542.000	1.000	28.177906
1543.000	1.000	28.181839
1544.000	1.000	28.181839
1545.000	1.000	28.190973
1546.000	1.000	28.192482
1547.000	1.000	28.217714
1548.000	1.000	28.217714
1549.000	1.000	28.215546
1550.000	1.000	28.211044
1551.000	1.000	28.217569
1552.000	1.000	28.217569
1553.000	1.000	28.219444
1554.000	1.000	28.219444
1555.000	1.000	28.224075
1556.000	1.000	28.229813
1557.000	1.000	28.229813
1558.000	1.000	28.232527
1559.000	1.000	28.232933
1560.000	1.000	28.218666
1561.000	1.000	28.218666
1562.000	1.000	28.223207
1563.000	1.000	28.220875
1564.000	1.000	28.220875
1565.000	1.000	28.220875
1566.000	1.000	28.233000
1567.000	1.000	28.228319
1568.000	1.000	28.227783
1569.000	1.000	28.227783
1570.000	1.000	28.234619
1571.000	1.000	28.229198
1572.000	1.000	28.242359
1573.000	1.000	28.242359
1574.000	1.000	28.243736
1575.000	1.000	28.243668
1576.000	1.000	28.244949
1577.000	1.000	28.244949
1578.000	1.000	28.244949
1579.000	1.000	28.248167
1580.000	1.000	28.248238
1581.000	1.000	28.248238
1582.000	1.000	28.240868
1583.000	1.000	28.241127
1584.000	1.000	28.231918
1585.000	1.000	28.231918
1586.000	1.000	28.231993
1587.000	1.000	28.223997
1588.000	1.000	28.228355
1589.000	1.000	28.228355
1590.000	1.000	28.228355
1591.000	1.000	28.235355
1592.000	1.000	28.236938
1593.000	1.000	28.236938
1594.000	1.000	28.246386
1595.000	1.000	28.247965
1596.000	1.000	28.254505
1597.000	1.000	28.254505
1598.000	1.000	28.251638
1599.000	1.000	28.251732
1600.000	1.000	28.251732
1601.000	1.000	28.252041
1602.000	1.000	28.252041
1603.000	1.000	28.255775
1604.000	1.000	28.257761
1605.000	1.000	28.250187
1606.000	1.000	28.250187
1607.000	1.000	28.253365
1608.000	1.000	28.304642
1609.000	1.000	28.313042
1610.000	1.000	28.313042
1611.000	1.000	28.313681
1612.000	1.000	28.313681
1613.000	1.000	28.312599
1614.000	1.000	28.310541
1615.000	1.000	28.310541
1616.000	1.000	28.314383
1617.000	1.000	28.320778
1618.000	1.000	28.320778
1619.000	1.000	28.325537
1620.000	1.000	28.306059
1621.000	1.000	28.303963
1622.000	1.000	28.303963
1623.000	1.000	28.303963
1624.000	1.000	28.304790
1625.000	1.000	28.312254
1626.000	1.000	28.310875
1627.000	1.000	28.310875
1628.000	1.000	28.310341
1629.000	1.000	28.309717
1630.000	1.000	28.307125
1631.000	1.000	28.307125
1632.000	1.000	28.324913
1633.000	1.000	28.331303
1634.000	1.000	28.328144
1635.000	1.000	28.328144
1636.000	1.000	28.328144
1637.000	1.000	28.327522
1638.000	1.000	28.331398
1639.000	1.000	28.334614
1640.000	1.000	28.334614
1641.000	1.000	28.336874
1642.000	1.000	28.332537
1643.000	1.000	28.332537
1644.000	1.000	28.328491
1645.000	1.000	28.328529
1646.000	1.000	28.336578
1647.000	1.000	28.336578
1648.000	1.000	28.336578
1649.000	1.000	28.338232
1650.000	1.000	28.337755
1651.000	1.000	28.338215
1652.000	1.000	28.338215
1653.000	1.000	28.343082
1654.000	1.000	28.343689
1655.000	1.000	28.345987
1656.000	1.000	28.345987
1657.000	1.000	28.338715
1658.000	1.000	28.338715
1659.000	1.000	28.342243
1660.000	1.000	28.342243
1661.000	1.000	28.345976
1662.000	1.000	28.348398
1663.000	1.000	28.357128
1664.000	1.000	28.357128
1665.000	1.000	28.363150
1666.000	1.000	28.368647
1667.000	1.000	28.370634
1668.000	1.000	28.370634
1669.000	1.000	28.366222
1670.000	1.000	28.366222
1671.000	1.000	28.369511
1672.000	1.000	28.372141
1673.000	1.000	28.372141
1674.000	1.000	28.367912
1675.000	1.000	28.371349
1676.000	1.000	28.371349
1677.000	1.000	28.372103
1678.000	1.000	28.383572
1679.000	1.000	28.377670
1680.000	1.000	28.377670
1681.000	1.000	28.370979
1682.000	1.000	28.370979
1683.000	1.000	28.369492
1684.000	1.000	28.369511
1685.000	1.000	28.369511
1686.000	1.000	28.369709
1687.000	1.000	28.378347
1688.000	1.000	28.378809
1689.000	1.000	28.378809
1690.000	1.000	28.379929
1691.000	1.000	28.378292
1692.000	1.000	28.404018
1693.000	1.000	28.404018
1694.000	1.000	28.404018
1695.000	1.000	28.401943
1696.000	1.000	28.406847
1697.000	1.000	28.406847
1698.000	1.000	28.404200
1699.000	1.000	28.408686
1700.000	1.000	28.408098
1701.000	1.000	28.408098
1702.000	1.000	28.411663
1703.000	1.000	28.406059
1704.000	1.000	28.378222
1705.000	1.000	28.378222
1706.000	1.000	28.378222
1707.000	1.000	28.380665
1708.000	1.000	28.384872
1709.000	1.000	28.392645
1710.000	1.000	28.392645
1711.000	1.000	28.394556
1712.000	1.000	28.391689
1713.000	1.000	28.393856
1714.000	1.000	28.393856
1715.000	1.000	28.393856
1716.000	1.000	28.401834
1717.000	1.000	28.401958
1718.000	1.000	28.395378
1719.000	1.000	28.395378
1720.000	1.000	28.394573
1721.000	1.000	28.396412
1722.000	1.000	28.396412
1723.000	1.000	28.405487
1724.000	1.000	28.403893
1725.000	1.000	28.405964
1726.000	1.000	28.405964
1727.000	1.000	28.405964
1728.000	1.000	28.405302
1729.000	1.000	28.405138
1730.000	1.000	28.409784
1731.000	1.000	28.409784
1732.000	1.000	28.415611
1733.000	1.000	28.413218
1734.000	1.000	28.415813
1735.000	1.000	28.415813
1736.000	1.000	28.417265
1737.000	1.000	28.423790
1738.000	1.000	28.423790
1739.000	1.000	28.423790
1740.000	1.000	28.427258
1741.000	1.000	28.427849
1742.000	1.000	28.463057
1743.000	1.000	28.463057
1744.000	1.000	28.464750
1745.000	1.000	28.468367
1746.000	1.000	28.464546
1747.000	1.000	28.464546
1748.000	1.000	28.461990
1749.000	1.000	28.464031
1750.000	1.000	28.464031
1751.000	1.000	28.463495
1752.000	1.000	28.463495
1753.000	1.000	28.465260
1754.000	1.000	28.464397
1755.000	1.000	28.468349
1756.000	1.000	28.468349
1757.000	1.000	28.467045
1758.000	1.000	28.461254
1759.000	1.000	28.459326
1760.000	1.000	28.459326
1761.000	1.000	28.459326
1762.000	1.000	28.470001
1763.000	1.000	28.478182
1764.000	1.000	28.478325
1765.000	1.000	28.478325
1766.000	1.000	28.474886
1767.000	1.000	28.479826
1768.000	1.000	28.479826
1769.000	1.000	28.474335
1770.000	1.000	28.474262
1771.000	1.000	28.473192
1772.000	1.000	28.473192
1773.000	1.000	28.473192
1774.000	1.000	28.469923
1775.000	1.000	28.469137
1776.000	1.000	28.479681
1777.000	1.000	28.479681
1778.000	1.000	28.475073
1779.000	1.000	28.476841
1780.000	1.000	28.487883
1781.000	1.000	28.487883
1782.000	1.000	28.488047
1783.000	1.000	28.488047
1784.000	1.000	28.486044
1785.000	1.000	28.486044
1786.000	1.000	28.493097
1787.000	1.000	28.489813
1788.000	1.000	28.485676
1789.000	1.000	28.485676
1790.000	1.000	28.486521
1791.000	1.000	28.491041
1792.000	1.000	28.492895
1793.000	1.000	28.492895
1794.000	1.000	28.492126
1795.000	1.000	28.492126
1796.000	1.000	28.495874
1797.000	1.000	28.494240
1798.000	1.000	28.494240
1799.000	1.000	28.493320
1800.000	1.000	28.498539
1801.000	1.000	28.498539
1802.000	1.000	28.540737
1803.000	1.000	28.518248
1804.000	1.000	28.523190
1805.000	1.000	28.523190
1806.000	1.000	28.519333
1807.000	1.000	28.519333
1808.000	1.000	28.517971
1809.000	1.000	28.516188
1810.000	1.000	28.516188
1811.000	1.000	28.526365
1812.000	1.000	28.531143
1813.000	1.000	28.534359
1814.000	1.000	28.534359
1815.000	1.000	28.555281
1816.000	1.000	28.555593
1817.000	1.000	28.557297
1818.000	1.000	28.557297
1819.000	1.000	28.557297
1820.000	1.000	28.561857
1821.000	1.000	28.562519
1822.000	1.000	28.567446
1823.000	1.000	28.567446
1824.000	1.000	28.571262
1825.000	1.000	28.574165
1826.000	1.000	28.574165
1827.000	1.000	28.534088
1828.000	1.000	28.540833
1829.000	1.000	28.542576
1830.000	1.000	28.542576
1831.000	1.000	28.542576
1832.000	1.000	28.544102
1833.000	1.000	28.547298
1834.000	1.000	28.545370
1835.000	1.000	28.545370
1836.000	1.000	28.540352
1837.000	1.000	28.538921
1838.000	1.000	28.585777
1839.000	1.000	28.585777
1840.000	1.000	28.587870
1841.000	1.000	28.585335
1842.000	1.000	28.585335
1843.000	1.000	28.585335
1844.000	1.000	28.581329
1845.000	1.000	28.582344
1846.000	1.000	28.582394
1847.000	1.000	28.582394
1848.000	1.000	28.589947
1849.000	1.000	28.586786
1850.000	1.000	28.582134
1851.000	1.000	28.582134
1852.000	1.000	28.584024
1853.000	1.000	28.584024
1854.000	1.000	28.584671
1855.000	1.000	28.581804
1856.000	1.000	28.581804
1857.000	1.000	28.588951
1858.000	1.000	28.594664
1859.000	1.000	28.592220
1860.000	1.000	28.592220
1861.000	1.000	28.593803
1862.000	1.000	28.586630
1863.000	1.000	28.590431
1864.000	1.000	28.590431
1865.000	1.000	28.590431
1866.000	1.000	28.586885
1867.000	1.000	28.585655
1868.000	1.000	28.585655
1869.000	1.000	28.589621
1870.000	1.000	28.587896
1871.000	1.000	28.586832
1872.000	1.000	28.597063
1873.000	1.000	28.597063
1874.000	1.000	28.597063
1875.000	1.000	28.595814
1876.000	1.000	28.613482
1877.000	1.000	28.613482
1878.000	1.000	28.615042
1879.000	1.000	28.616295
1880.000	1.000	28.617434
1881.000	1.000	28.617434
1882.000	1.000	28.620205
1883.000	1.000	28.622242
1884.000	1.000	28.624006
1885.000	1.000	28.624006
1886.000	1.000	28.624006
1887.000	1.000	28.629927
1888.000	1.000	28.638420
1889.000	1.000	28.644392
1890.000	1.000	28.644392
1891.000	1.000	28.647608
1892.000	1.000	28.648836
1893.000	1.000	28.644243
1894.000	1.000	28.644243
1895.000	1.000	28.652567
1896.000	1.000	28.651133
1897.000	1.000	28.651133
1898.000	1.000	28.651133
1899.000	1.000	28.648159
1900.000	1.000	28.644812
1901.000	1.000	28.645824
1902.000	1.000	28.645824
1903.000	1.000	28.657726
1904.000	1.000	28.661001
1905.000	1.000	28.671581
1906.000	1.000	28.671581
1907.000	1.000	28.673658
1908.000	1.000	28.679443
1909.000	1.000	28.679443
1910.000	1.000	28.675547
1911.000	1.000	28.675547
1912.000	1.000	28.648561
1913.000	1.000	28.657209
1914.000	1.000	28.658625
1915.000	1.000	28.658625
1916.000	1.000	28.656679
1917.000	1.000	28.650873
1918.000	1.000	28.650873
1919.000	1.000	28.652365
1920.000	1.000	28.653536
1921.000	1.000	28.653536
1922.000	1.000	28.650654
1923.000	1.000	28.650654
1924.000	1.000	28.678421
1925.000	1.000	28.676308
1926.000	1.000	28.675499
1927.000	1.000	28.675499
1928.000	1.000	28.675941
1929.000	1.000	28.679117
1930.000	1.000	28.690763
1931.000	1.000	28.690763
1932.000	1.000	28.697412
1933.000	1.000	28.697412
1934.000	1.000	28.697577
1935.000	1.000	28.705097
1936.000	1.000	28.705097
1937.000	1.000	28.697071
1938.000	1.000	28.697693
1939.000	1.000	28.698849
1940.000	1.000	28.698849
1941.000	1.000	28.699053
1942.000	1.000	28.694790
1943.000	1.000	28.694790
1944.000	1.000	28.694790
1945.000	1.000	28.685812
1946.000	1.000	28.689484
1947.000	1.000	28.696775
1948.000	1.000	28.696775
1949.000	1.000	28.698870
1950.000	1.000	28.701237
1951.000	1.000	28.705374
1952.000	1.000	28.705374
1953.000	1.000	28.704584
1954.000	1.000	28.705811
1955.000	1.000	28.717554
1956.000	1.000	28.717554
1957.000	1.000	28.717554
1958.000	1.000	28.713915
1959.000	1.000	28.709305
1960.000	1.000	28.717768
1961.000	1.000	28.717768
1962.000	1.000	28.720770
1963.000	1.000	28.716009
1964.000	1.000	28.716009
1965.000	1.000	28.715405
1966.000	1.000	28.712645
1967.000	1.000	28.714890
1968.000	1.000	28.714890
1969.000	1.000	28.714890
1970.000	1.000	28.714449
1971.000	1.000	28.719667
1972.000	1.000	28.736847
1973.000	1.000	28.736847
1974.000	1.000	28.738447
1975.000	1.000	28.737640
1976.000	1.000	28.739088
1977.000	1.000	28.739088
1978.000	1.000	28.736023
1979.000	1.000	28.736023
1980.000	1.000	28.732677
1981.000	1.000	28.732677
1982.000	1.000	28.733414
1983.000	1.000	28.740025
1984.000	1.000	28.753611
1985.000	1.000	28.753611
1986.000	1.000	28.753719
1987.000	1.000	28.756750
1988.000	1.000	28.757105
1989.000	1.000	28.757105
1990.000	1.000	28.760588
1991.000	1.000	28.760588
1992.000	1.000	28.764999
1993.000	1.000	28.765921
1994.000	1.000	28.765921
1995.000	1.000	28.771540
1996.000	1.000	28.753365
1997.000	1.000	28.753365
1998.000	1.000	28.755823
1999.000	1.000	28.754499
2000.000	1.000	28.753895
2001.000	1.000	28.753895
2002.000	1.000	28.756392
2003.000	1.000	28.756392
2004.000	1.000	28.755512
2005.000	1.000	28.756926
2006.000	1.000	28.756926
2007.000	1.000	28.762251
2008.000	1.000	28.760334
2009.000	1.000	28.767574
2010.000	1.000	28.767574
2011.000	1.000	28.767073
2012.000	1.000	28.771341
2013.000	1.000	28.768339
2014.000	1.000	28.768339
2015.000	1.000	28.768339
2016.000	1.000	28.765881
2017.000	1.000	28.757742
2018.000	1.000	28.757742
2019.000	1.000	28.769884
2020.000	1.000	28.770050
2021.000	1.000	28.775719
2022.000	1.000	28.775719
2023.000	1.000	28.777132
2024.000	1.000	28.771767
2025.000	1.000	28.776068
2026.000	1.000	28.776068
2027.000	1.000	28.776068
2028.000	1.000	28.779995
2029.000	1.000	28.781261
2030.000	1.000	28.776764
2031.000	1.000	28.776764
2032.000	1.000	28.774250
2033.000	1.000	28.773972
2034.000	1.000	28.768793
2035.000	1.000	28.768793
2036.000	1.000	28.773972
2037.000	1.000	28.780312
2038.000	1.000	28.780312
2039.000	1.000	28.780312
2040.000	1.000	28.784958
2041.000	1.000	28.792524
2042.000	1.000	28.797413
2043.000	1.000	28.797413
2044.000	1.000	28.799761
2045.000	1.000	28.823650
2046.000	1.000	28.823099
2047.000	1.000	28.823099
2048.000	1.000	28.822693
2049.000	1.000	28.822693
2050.000	1.000	28.828773
2051.000	1.000	28.830259
2052.000	1.000	28.830259
2053.000	1.000	28.835001
2054.000	1.000	28.836689
2055.000	1.000	28.842678
2056.000	1.000	28.842678
2057.000	1.000	28.867786
2058.000	1.000	28.863781
